"CA1-3 Personal income summary"
"Per capita personal income (dollars) 2/" 
"Bureau of Economic Analysis" 
"County"
"19139","Muscatine, IA",38104
"19141","O'Brien, IA",47412
"19143","Osceola, IA",47738
"19145","Page, IA",32716
"19147","Palo Alto, IA",47327
"19149","Plymouth, IA",47144
"19151","Pocahontas, IA",51676
"19153","Polk, IA",45336
"19155","Pottawattamie, IA",36640
"19157","Poweshiek, IA",41359
"19159","Ringgold, IA",32397
"19161","Sac, IA",50675
"19163","Scott, IA",46372
"19165","Shelby, IA",48595
"19167","Sioux, IA",42297
"19169","Story, IA",37429
"19171","Tama, IA",38615
"19173","Taylor, IA",42430
"19175","Union, IA",35339
"19177","Van Buren, IA",30057
"19179","Wapello, IA",32297
"19181","Warren, IA",40496
"19183","Washington, IA",40837
"19185","Wayne, IA",31029
"19187","Webster, IA",39467
"19189","Winnebago, IA",37507
"19191","Winneshiek, IA",39471
"19193","Woodbury, IA",34726
"19195","Worth, IA",39521
"19197","Wright, IA",50104
"20001","Allen, KS",34790
"20003","Anderson, KS",33439
"20005","Atchison, KS",31499
"20007","Barber, KS",42528
"20009","Barton, KS",38785
"20011","Bourbon, KS",30693
"20013","Brown, KS",41002
"20015","Butler, KS",37697
"20017","Chase, KS",51481
"20019","Chautauqua, KS",35669
"20021","Cherokee, KS",34084
"20023","Cheyenne, KS",42519
"20025","Clark, KS",35455
"20027","Clay, KS",44657
"20029","Cloud, KS",35515
"20031","Coffey, KS",46517
"20033","Comanche, KS",36405
"20035","Cowley, KS",32982
"20037","Crawford, KS",29542
"20039","Decatur, KS",48685
"20041","Dickinson, KS",37910
"20043","Doniphan, KS",32364
"20045","Douglas, KS",33379
"20047","Edwards, KS",55574
"20049","Elk, KS",34099
"20051","Ellis, KS",41552
"20053","Ellsworth, KS",35125
"20055","Finney, KS",33417
"20057","Ford, KS",32309
"20059","Franklin, KS",33885
"20061","Geary, KS",41409
"20063","Gove, KS",47676
"20065","Graham, KS",57090
"20067","Grant, KS",38787
"20069","Gray, KS",47114
"20071","Greeley, KS",63499
"20073","Greenwood, KS",34437
"20075","Hamilton, KS",43240
"20077","Harper, KS",46355
"20079","Harvey, KS",38254
"20081","Haskell, KS",62019
"20083","Hodgeman, KS",41348
"20085","Jackson, KS",35661
"20087","Jefferson, KS",34779
"20089","Jewell, KS",49412
"20091","Johnson, KS",56550
"20093","Kearny, KS",36346
"20095","Kingman, KS",43017
"20097","Kiowa, KS",43801
"20099","Labette, KS",35029
"20101","Lane, KS",40053
"20103","Leavenworth, KS",34360
"20105","Lincoln, KS",43313
"20107","Linn, KS",31382
"20109","Logan, KS",49477
"20111","Lyon, KS",29493
"20113","McPherson, KS",41457
"20115","Marion, KS",35248
"20117","Marshall, KS",46600
"20119","Meade, KS",45079
"20121","Miami, KS",42131
"20123","Mitchell, KS",43319
"20125","Montgomery, KS",34133
"20127","Morris, KS",35727
"20129","Morton, KS",52667
"20131","Nemaha, KS",48745
"20133","Neosho, KS",32042
"20135","Ness, KS",44307
"20137","Norton, KS",39849
"20139","Osage, KS",31807
"20141","Osborne, KS",44023
"20143","Ottawa, KS",33499
"20145","Pawnee, KS",35188
"20147","Phillips, KS",44602
"20149","Pottawatomie, KS",36131
"20151","Pratt, KS",44612
"20153","Rawlins, KS",64186
"20155","Reno, KS",33642
"20157","Republic, KS",37939
"20159","Rice, KS",31654
"20161","Riley, KS",46890
"20163","Rooks, KS",37250
"20165","Rush, KS",37344
"20167","Russell, KS",36274
"20169","Saline, KS",39910
"20171","Scott, KS",37867
"20173","Sedgwick, KS",38653
"20175","Seward, KS",30619
"20177","Shawnee, KS",38913
"20179","Sheridan, KS",61365
"20181","Sherman, KS",50602
"20183","Smith, KS",45628
"20185","Stafford, KS",43747
"20187","Stanton, KS",45210
"20189","Stevens, KS",39294
"20191","Sumner, KS",39651
"20193","Thomas, KS",43302
"20195","Trego, KS",37752
"20197","Wabaunsee, KS",34429
"20199","Wallace, KS",65411
"20201","Washington, KS",39424
"20203","Wichita, KS",45603
"20205","Wilson, KS",32535
"20207","Woodson, KS",28461
"20209","Wyandotte, KS",28836
"21001","Adair, KY",25525
"21003","Allen, KY",28088
"21005","Anderson, KY",31048
"21007","Ballard, KY",36228
"21009","Barren, KY",29128
"21011","Bath, KY",24925
"21013","Bell, KY",25656
"21015","Boone, KY",35704
"21017","Bourbon, KY",30504
"21019","Boyd, KY",33405
"21021","Boyle, KY",30686
"21023","Bracken, KY",30499
"21025","Breathitt, KY",28088
"21027","Breckinridge, KY",27404
"21029","Bullitt, KY",30533
"21031","Butler, KY",26519
"21033","Caldwell, KY",30328
"21035","Calloway, KY",29889
"21037","Campbell, KY",37531
"21039","Carlisle, KY",32236
"21041","Carroll, KY",31945
"21043","Carter, KY",25297
"21045","Casey, KY",24495
"21047","Christian, KY",32061
"21049","Clark, KY",33660
"21051","Clay, KY",24205
"21053","Clinton, KY",26424
"21055","Crittenden, KY",28682
"21057","Cumberland, KY",26104
"21059","Daviess, KY",35246
"21061","Edmonson, KY",25668
"21063","Elliott, KY",19426
"21065","Estill, KY",24043
"21067","Fayette, KY",39950
"21069","Fleming, KY",24700
"21071","Floyd, KY",31270
"21073","Franklin, KY",36091
"21075","Fulton, KY",30749
"21077","Gallatin, KY",26547
"21079","Garrard, KY",26144
"21081","Grant, KY",29743
"21083","Graves, KY",29429
"21085","Grayson, KY",25329
"21087","Green, KY",26421
"21089","Greenup, KY",36391
"21091","Hancock, KY",30440
"21093","Hardin, KY",38880
"21095","Harlan, KY",28221
"21097","Harrison, KY",28778
"21099","Hart, KY",25092
"21101","Henderson, KY",32311
"21103","Henry, KY",30890
"21105","Hickman, KY",38035
"21107","Hopkins, KY",32099
"21109","Jackson, KY",20923
"21111","Jefferson, KY",41828
"21113","Jessamine, KY",31544
"21115","Johnson, KY",27763
"21117","Kenton, KY",40219
"21119","Knott, KY",27426
"21121","Knox, KY",25949
"21123","Larue, KY",36474
"21125","Laurel, KY",27082
"21127","Lawrence, KY",26603
"21129","Lee, KY",23118
"21131","Leslie, KY",28852
"21133","Letcher, KY",28942
"21135","Lewis, KY",21251
"21137","Lincoln, KY",25212
"21139","Livingston, KY",32672
"21141","Logan, KY",31530
"21143","Lyon, KY",28634
"21145","McCracken, KY",39872
"21147","McCreary, KY",20842
"21149","McLean, KY",32674
"21151","Madison, KY",28677
"21153","Magoffin, KY",24606
"21155","Marion, KY",27671
"21157","Marshall, KY",33315
"21159","Martin, KY",26109
"21161","Mason, KY",31158
"21163","Meade, KY",39065
"21165","Menifee, KY",22752
"21167","Mercer, KY",29945
"21169","Metcalfe, KY",22574
"21171","Monroe, KY",25677
"21173","Montgomery, KY",27696
"21175","Morgan, KY",22309
"21177","Muhlenberg, KY",28429
"21179","Nelson, KY",33071
"21181","Nicholas, KY",28332
"21183","Ohio, KY",29387
"21185","Oldham, KY",44660
"21187","Owen, KY",26405
"21189","Owsley, KY",24593
"21191","Pendleton, KY",27961
"21193","Perry, KY",31458
"21195","Pike, KY",32694
"21197","Powell, KY",26527
"21199","Pulaski, KY",29043
"21201","Robertson, KY",26029
"21203","Rockcastle, KY",23865
"21205","Rowan, KY",25953
"21207","Russell, KY",28137
"21209","Scott, KY",34376
"21211","Shelby, KY",35173
"21213","Simpson, KY",31596
"21215","Spencer, KY",34806
"21217","Taylor, KY",28837
"21219","Todd, KY",27761
"21221","Trigg, KY",37352
"21223","Trimble, KY",23461
"21225","Union, KY",35767
"21227","Warren, KY",32025
"21229","Washington, KY",27502
"21231","Wayne, KY",23020
"21233","Webster, KY",32258
"21235","Whitley, KY",29500
"21237","Wolfe, KY",22829
"21239","Woodford, KY",41755
"22001","Acadia, LA",32883
"22003","Allen, LA",23979
"22005","Ascension, LA",41388
"22007","Assumption, LA",36324
"22009","Avoyelles, LA",30479
"22011","Beauregard, LA",29705
"22013","Bienville, LA",30545
"22015","Bossier, LA",36697
"22017","Caddo, LA",40810
"22019","Calcasieu, LA",36366
"22021","Caldwell, LA",29025
"22023","Cameron, LA",35114
"22025","Catahoula, LA",30655
"22027","Claiborne, LA",29515
"22029","Concordia, LA",26936
"22031","De Soto, LA",30417
"22033","East Baton Rouge, LA",41974
"22035","East Carroll, LA",31676
"22037","East Feliciana, LA",33974
"22039","Evangeline, LA",28704
"22041","Franklin, LA",28881
"22043","Grant, LA",25596
"22045","Iberia, LA",37805
"22047","Iberville, LA",32040
"22049","Jackson, LA",28722
"22051","Jefferson, LA",44821
"22053","Jefferson Davis, LA",31311
"22055","Lafayette, LA",47060
"22057","Lafourche, LA",45437
"22059","La Salle, LA",30066
"22061","Lincoln, LA",31256
"22063","Livingston, LA",31832
"22065","Madison, LA",25709
"22067","Morehouse, LA",29775
"22069","Natchitoches, LA",30307
"22071","Orleans, LA",42542
"22073","Ouachita, LA",34256
"22075","Plaquemines, LA",39919
"22077","Pointe Coupee, LA",36650
"22079","Rapides, LA",38624
"22081","Red River, LA",30084
"22083","Richland, LA",31005
"22085","Sabine, LA",28547
"22087","St. Bernard, LA",34958
"22089","St. Charles, LA",37491
"22091","St. Helena, LA",34856
"22093","St. James, LA",32266
"22095","St. John the Baptist, LA",36548
"22097","St. Landry, LA",34881
"22099","St. Martin, LA",31989
"22101","St. Mary, LA",37462
"22103","St. Tammany, LA",47508
"22105","Tangipahoa, LA",31732
"22107","Tensas, LA",38622
"22109","Terrebonne, LA",39764
"22111","Union, LA",31051
"22113","Vermilion, LA",30998
"22115","Vernon, LA",43887
"22117","Washington, LA",27527
"22119","Webster, LA",34292
"22121","West Baton Rouge, LA",37160
"22123","West Carroll, LA",23753
"22125","West Feliciana, LA",27474
"22127","Winn, LA",30005
"23001","Androscoggin, ME",36192
"23003","Aroostook, ME",32038
"23005","Cumberland, ME",47015
"23007","Franklin, ME",30757
"23009","Hancock, ME",38542
"23011","Kennebec, ME",36958
"23013","Knox, ME",38777
"23015","Lincoln, ME",40534
"23017","Oxford, ME",30999
"23019","Penobscot, ME",33940
"23021","Piscataquis, ME",32189
"23023","Sagadahoc, ME",41044
"23025","Somerset, ME",31538
"23027","Waldo, ME",32416
"23029","Washington, ME",32738
"23031","York, ME",40124
"24001","Allegany, MD",32855
"24003","Anne Arundel, MD",56270
"24005","Baltimore, MD",50926
"24009","Calvert, MD",47483
"24011","Caroline, MD",32819
"24013","Carroll, MD",45507
"24015","Cecil, MD",39689
"24017","Charles, MD",44778
"24019","Dorchester, MD",34771
"24021","Frederick, MD",46610
"24023","Garrett, MD",38463
"24025","Harford, MD",49329
"24027","Howard, MD",66300
"24029","Kent, MD",44489
"24031","Montgomery, MD",69762
"24033","Prince George's, MD",40215
"24035","Queen Anne's, MD",49605
"24037","St. Mary's, MD",44849
"24039","Somerset, MD",28387
"24041","Talbot, MD",55721
"24043","Washington, MD",37008
"24045","Wicomico, MD",34985
"24047","Worcester, MD",43987
"24510","Baltimore (Independent City), MD",42036
"25001","Barnstable, MA",55465
"25003","Berkshire, MA",44483
"25005","Bristol, MA",41884
"25007","Dukes, MA",60075
"25009","Essex, MA",53209
"25011","Franklin, MA",42588
"25013","Hampden, MA",39677
"25015","Hampshire, MA",39664
"25017","Middlesex, MA",62324
"25019","Nantucket, MA",75947
"25021","Norfolk, MA",66806
"25023","Plymouth, MA",50968
"25025","Suffolk, MA",55472
"25027","Worcester, MA",45548
"26001","Alcona, MI",29209
"26003","Alger, MI",25518
"26005","Allegan, MI",33565
"26007","Alpena, MI",33612
"26009","Antrim, MI",32587
"26011","Arenac, MI",30335
"26013","Baraga, MI",25943
"26015","Barry, MI",33268
"26017","Bay, MI",33737
"26019","Benzie, MI",31079
"26021","Berrien, MI",35830
"26023","Branch, MI",28098
"26025","Calhoun, MI",33541
"26027","Cass, MI",35027
"26029","Charlevoix, MI",36361
"26031","Cheboygan, MI",29533
"26033","Chippewa, MI",26977
"26035","Clare, MI",28297
"26037","Clinton, MI",35926
"26039","Crawford, MI",27501
"26041","Delta, MI",32175
"26043","Dickinson, MI",37594
"26045","Eaton, MI",33655
"26047","Emmet, MI",39842
"26049","Genesee, MI",31057
"26051","Gladwin, MI",26853
"26053","Gogebic, MI",29454
"26055","Grand Traverse, MI",36894
"26057","Gratiot, MI",30647
"26059","Hillsdale, MI",28481
"26061","Houghton, MI",27169
"26063","Huron, MI",40336
"26065","Ingham, MI",34450
"26067","Ionia, MI",26781
"26069","Iosco, MI",28245
"26071","Iron, MI",33002
"26073","Isabella, MI",27960
"26075","Jackson, MI",31396
"26077","Kalamazoo, MI",35933
"26079","Kalkaska, MI",27137
"26081","Kent, MI",36589
"26083","Keweenaw, MI",36886
"26085","Lake, MI",27668
"26087","Lapeer, MI",31825
"26089","Leelanau, MI",43978
"26091","Lenawee, MI",32611
"26093","Livingston, MI",40677
"26095","Luce, MI",24492
"26097","Mackinac, MI",33675
"26099","Macomb, MI",35717
"26101","Manistee, MI",29901
"26103","Marquette, MI",32555
"26105","Mason, MI",31659
"26107","Mecosta, MI",27328
"26109","Menominee, MI",31871
"26111","Midland, MI",43446
"26113","Missaukee, MI",26591
"26115","Monroe, MI",35647
"26117","Montcalm, MI",25160
"26119","Montmorency, MI",27993
"26121","Muskegon, MI",29766
"26123","Newaygo, MI",28371
"26125","Oakland, MI",53297
"26127","Oceana, MI",31836
"26129","Ogemaw, MI",27435
"26131","Ontonagon, MI",29514
"26133","Osceola, MI",26782
"26135","Oscoda, MI",25348
"26137","Otsego, MI",30030
"26139","Ottawa, MI",33777
"26141","Presque Isle, MI",29450
"26143","Roscommon, MI",29948
"26145","Saginaw, MI",32007
"26147","St. Clair, MI",33459
"26149","St. Joseph, MI",29826
"26151","Sanilac, MI",32193
"26153","Schoolcraft, MI",30598
"26155","Shiawassee, MI",29422
"26157","Tuscola, MI",28341
"26159","Van Buren, MI",31013
"26161","Washtenaw, MI",40821
"26163","Wayne, MI",34012
"26165","Wexford, MI",27661
"27001","Aitkin, MN",30949
"27003","Anoka, MN",39850
"27005","Becker, MN",36998
"27007","Beltrami, MN",31834
"27009","Benton, MN",34270
"27011","Big Stone, MN",39621
"27013","Blue Earth, MN",36808
"27015","Brown, MN",39204
"27017","Carlton, MN",31902
"27019","Carver, MN",57830
"27021","Cass, MN",37649
"27023","Chippewa, MN",46031
"27025","Chisago, MN",35160
"27027","Clay, MN",35448
"27029","Clearwater, MN",29583
"27031","Cook, MN",41004
"27033","Cottonwood, MN",43027
"27035","Crow Wing, MN",33640
"27037","Dakota, MN",46299
"27039","Dodge, MN",38067
"27041","Douglas, MN",37703
"27043","Faribault, MN",46913
"27045","Fillmore, MN",38185
"27047","Freeborn, MN",39052
"27049","Goodhue, MN",42377
"27051","Grant, MN",40436
"27053","Hennepin, MN",57476
"27055","Houston, MN",40554
"27057","Hubbard, MN",32013
"27059","Isanti, MN",36544
"27061","Itasca, MN",33604
"27063","Jackson, MN",49666
"27065","Kanabec, MN",30917
"27067","Kandiyohi, MN",42769
"27069","Kittson, MN",43914
"27071","Koochiching, MN",35855
"27073","Lac qui Parle, MN",47448
"27075","Lake, MN",41505
"27077","Lake of the Woods, MN",33091
"27079","Le Sueur, MN",37608
"27081","Lincoln, MN",41559
"27083","Lyon, MN",40343
"27085","McLeod, MN",36359
"27087","Mahnomen, MN",30580
"27089","Marshall, MN",41968
"27091","Martin, MN",45532
"27093","Meeker, MN",35304
"27095","Mille Lacs, MN",28941
"27097","Morrison, MN",33985
"27099","Mower, MN",40268
"27101","Murray, MN",50384
"27103","Nicollet, MN",38630
"27105","Nobles, MN",41549
"27107","Norman, MN",42495
"27109","Olmsted, MN",45721
"27111","Otter Tail, MN",36781
"27113","Pennington, MN",42781
"27115","Pine, MN",28707
"27117","Pipestone, MN",43131
"27119","Polk, MN",38824
"27121","Pope, MN",43039
"27123","Ramsey, MN",45365
"27125","Red Lake, MN",35695
"27127","Redwood, MN",42779
"27129","Renville, MN",42832
"27131","Rice, MN",32631
"27133","Rock, MN",45457
"27135","Roseau, MN",40638
"27137","St. Louis, MN",38059
"27139","Scott, MN",45400
"27141","Sherburne, MN",33474
"27143","Sibley, MN",39205
"27145","Stearns, MN",35504
"27147","Steele, MN",39554
"27149","Stevens, MN",43547
"27151","Swift, MN",39923
"27153","Todd, MN",30838
"27155","Traverse, MN",46368
"27157","Wabasha, MN",39457
"27159","Wadena, MN",30456
"27161","Waseca, MN",38159
"27163","Washington, MN",49523
"27165","Watonwan, MN",39074
"27167","Wilkin, MN",42437
"27169","Winona, MN",35049
"27171","Wright, MN",37196
"27173","Yellow Medicine, MN",42986
"28001","Adams, MS",32709
"28003","Alcorn, MS",27844
"28005","Amite, MS",28802
"28007","Attala, MS",26452
"28009","Benton, MS",22063
"28011","Bolivar, MS",32106
"28013","Calhoun, MS",26712
"28015","Carroll, MS",34634
"28017","Chickasaw, MS",28711
"28019","Choctaw, MS",25845
"28021","Claiborne, MS",27804
"28023","Clarke, MS",26603
"28025","Clay, MS",29417
"28027","Coahoma, MS",32607
"28029","Copiah, MS",24552
"28031","Covington, MS",28192
"28033","DeSoto, MS",33737
"28035","Forrest, MS",30198
"28037","Franklin, MS",26564
"28039","George, MS",25477
"28041","Greene, MS",22950
"28043","Grenada, MS",30231
"28045","Hancock, MS",33515
"28047","Harrison, MS",35878
"28049","Hinds, MS",35473
"28051","Holmes, MS",27815
"28053","Humphreys, MS",28808
"28055","Issaquena, MS",43298
"28057","Itawamba, MS",29915
"28059","Jackson, MS",35748
"28061","Jasper, MS",28754
"28063","Jefferson, MS",25373
"28065","Jefferson Davis, MS",27030
"28067","Jones, MS",33432
"28069","Kemper, MS",27363
"28071","Lafayette, MS",32345
"28073","Lamar, MS",34386
"28075","Lauderdale, MS",32582
"28077","Lawrence, MS",30941
"28079","Leake, MS",24224
"28081","Lee, MS",34432
"28083","Leflore, MS",30888
"28085","Lincoln, MS",27516
"28087","Lowndes, MS",33905
"28089","Madison, MS",50233
"28091","Marion, MS",28384
"28093","Marshall, MS",26236
"28095","Monroe, MS",28516
"28097","Montgomery, MS",28464
"28099","Neshoba, MS",33776
"28101","Newton, MS",27802
"28103","Noxubee, MS",25904
"28105","Oktibbeha, MS",28340
"28107","Panola, MS",27658
"28109","Pearl River, MS",28453
"28111","Perry, MS",22981
"28113","Pike, MS",27361
"28115","Pontotoc, MS",26798
"28117","Prentiss, MS",24871
"28119","Quitman, MS",28582
"28121","Rankin, MS",36317
"28123","Scott, MS",26026
"28125","Sharkey, MS",31188
"28127","Simpson, MS",31689
"28129","Smith, MS",25192
"28131","Stone, MS",28199
"28133","Sunflower, MS",26969
"28135","Tallahatchie, MS",25187
"28137","Tate, MS",28643
"28139","Tippah, MS",26657
"28141","Tishomingo, MS",24681
"28143","Tunica, MS",30943
"28145","Union, MS",28858
"28147","Walthall, MS",24971
"28149","Warren, MS",36792
"28151","Washington, MS",31412
"28153","Wayne, MS",27555
"28155","Webster, MS",25098
"28157","Wilkinson, MS",24685
"28159","Winston, MS",26491
"28161","Yalobusha, MS",30303
"28163","Yazoo, MS",26280
"29001","Adair, MO",27321
"29003","Andrew, MO",44465
"29005","Atchison, MO",41250
"29007","Audrain, MO",31899
"29009","Barry, MO",30278
"29011","Barton, MO",28823
"29013","Bates, MO",32429
"29015","Benton, MO",28794
"29017","Bollinger, MO",26746
"29019","Boone, MO",37409
"29021","Buchanan, MO",33732
"29023","Butler, MO",34612
"29025","Caldwell, MO",36370
"29027","Callaway, MO",28697
"29029","Camden, MO",32827
"29031","Cape Girardeau, MO",35792
"29033","Carroll, MO",36552
"29035","Carter, MO",25973
"29037","Cass, MO",35244
"29039","Cedar, MO",26954
"29041","Chariton, MO",38985
"29043","Christian, MO",32014
"29045","Clark, MO",31779
"29047","Clay, MO",38213
"29049","Clinton, MO",35628
"29051","Cole, MO",40147
"29053","Cooper, MO",30790
"29055","Crawford, MO",30648
"29057","Dade, MO",26265
"29059","Dallas, MO",28709
"29061","Daviess, MO",29450
"29063","DeKalb, MO",24697
"29065","Dent, MO",28436
"29067","Douglas, MO",25460
"29069","Dunklin, MO",31855
"29071","Franklin, MO",35811
"29073","Gasconade, MO",31594
"29075","Gentry, MO",34887
"29077","Greene, MO",35429
"29079","Grundy, MO",31707
"29081","Harrison, MO",31304
"29083","Henry, MO",32287
"29085","Hickory, MO",22819
"29087","Holt, MO",36631
"29089","Howard, MO",36385
"29091","Howell, MO",27555
"29093","Iron, MO",27272
"29095","Jackson, MO",40564
"29097","Jasper, MO",29709
"29099","Jefferson, MO",34681
"29101","Johnson, MO",29639
"29103","Knox, MO",31360
"29105","Laclede, MO",27424
"29107","Lafayette, MO",37831
"29109","Lawrence, MO",26896
"29111","Lewis, MO",29094
"29113","Lincoln, MO",30310
"29115","Linn, MO",32343
"29117","Livingston, MO",32776
"29119","McDonald, MO",24849
"29121","Macon, MO",31164
"29123","Madison, MO",27258
"29125","Maries, MO",31954
"29127","Marion, MO",34200
"29129","Mercer, MO",27364
"29131","Miller, MO",27262
"29133","Mississippi, MO",27683
"29135","Moniteau, MO",32019
"29137","Monroe, MO",31604
"29139","Montgomery, MO",31609
"29141","Morgan, MO",29580
"29143","New Madrid, MO",32065
"29145","Newton, MO",34854
"29147","Nodaway, MO",27114
"29149","Oregon, MO",24768
"29151","Osage, MO",35100
"29153","Ozark, MO",25491
"29155","Pemiscot, MO",33937
"29157","Perry, MO",30747
"29159","Pettis, MO",31806
"29161","Phelps, MO",31287
"29163","Pike, MO",29756
"29165","Platte, MO",44561
"29167","Polk, MO",27154
"29169","Pulaski, MO",41655
"29171","Putnam, MO",28131
"29173","Ralls, MO",33785
"29175","Randolph, MO",32687
"29177","Ray, MO",36311
"29179","Reynolds, MO",26915
"29181","Ripley, MO",25807
"29183","St. Charles, MO",41257
"29185","St. Clair, MO",27128
"29186","Ste. Genevieve, MO",33652
"29187","St. Francois, MO",27886
"29189","St. Louis, MO",52783
"29195","Saline, MO",37154
"29197","Schuyler, MO",25902
"29199","Scotland, MO",29645
"29201","Scott, MO",36219
"29203","Shannon, MO",22152
"29205","Shelby, MO",34336
"29207","Stoddard, MO",33574
"29209","Stone, MO",33231
"29211","Sullivan, MO",33965
"29213","Taney, MO",27214
"29215","Texas, MO",24362
"29217","Vernon, MO",31011
"29219","Warren, MO",33708
"29221","Washington, MO",25481
"29223","Wayne, MO",25778
"29225","Webster, MO",27266
"29227","Worth, MO",29600
"29229","Wright, MO",24580
"29510","St. Louis (Independent City), MO",37232
"30001","Beaverhead, MT",33476
"30003","Big Horn, MT",26805
"30005","Blaine, MT",28380
"30007","Broadwater, MT",28067
"30009","Carbon, MT",35892
"30011","Carter, MT",28451
"30013","Cascade, MT",39448
"30015","Chouteau, MT",36262
"30017","Custer, MT",34680
"30019","Daniels, MT",49635
"30021","Dawson, MT",33016
"30023","Deer Lodge, MT",29234
"30025","Fallon, MT",41468
"30027","Fergus, MT",34428
"30029","Flathead, MT",35875
"30031","Gallatin, MT",36735
"30033","Garfield, MT",29842
"30035","Glacier, MT",29900
"30037","Golden Valley, MT",40629
"30039","Granite, MT",31808
"30041","Hill, MT",38444
"30043","Jefferson, MT",39223
"30045","Judith Basin, MT",38102
"30047","Lake, MT",27536
"30049","Lewis and Clark, MT",38890
"30051","Liberty, MT",36590
"30053","Lincoln, MT",27978
"30055","McCone, MT",33118
"30057","Madison, MT",35821
"30059","Meagher, MT",32421
"30061","Mineral, MT",27895
"30063","Missoula, MT",35190
"30065","Musselshell, MT",30830
"30067","Park, MT",35935
"30069","Petroleum, MT",32699
"30071","Phillips, MT",34455
"30073","Pondera, MT",38174
"30075","Powder River, MT",28737
"30077","Powell, MT",27022
"30079","Prairie, MT",33206
"30081","Ravalli, MT",30955
"30083","Richland, MT",51183
"30085","Roosevelt, MT",29318
"30087","Rosebud, MT",36846
"30089","Sanders, MT",26061
"30091","Sheridan, MT",43298
"30093","Silver Bow, MT",38666
"30095","Stillwater, MT",36866
"30097","Sweet Grass, MT",28862
"30099","Teton, MT",40181
"30101","Toole, MT",42122
"30103","Treasure, MT",37003
"30105","Valley, MT",39153
"30107","Wheatland, MT",31128
"30109","Wibaux, MT",23622
"30111","Yellowstone, MT",39640
"31001","Adams, NE",39483
"31003","Antelope, NE",61552
"31005","Arthur, NE",33343
"31007","Banner, NE",56545
"31009","Blaine, NE",41044
"31011","Boone, NE",53006
"31013","Box Butte, NE",38572
"31015","Boyd, NE",45714
"31017","Brown, NE",38447
"31019","Buffalo, NE",38327
"31021","Burt, NE",43196
"31023","Butler, NE",47805
"31025","Cass, NE",41991
"31027","Cedar, NE",54235
"31029","Chase, NE",43040
"31031","Cherry, NE",39813
"31033","Cheyenne, NE",46811
"31035","Clay, NE",50910
"31037","Colfax, NE",38217
"31039","Cuming, NE",51821
"31041","Custer, NE",44511
"31043","Dakota, NE",29320
"31045","Dawes, NE",31015
"31047","Dawson, NE",33320
"31049","Deuel, NE",35962
"31051","Dixon, NE",35926
"31053","Dodge, NE",38292
"31055","Douglas, NE",47008
"31057","Dundy, NE",57082
"31059","Fillmore, NE",57011
"31061","Franklin, NE",44576
"31063","Frontier, NE",48963
"31065","Furnas, NE",45679
"31067","Gage, NE",40942
"31069","Garden, NE",52007
"31071","Garfield, NE",37618
"31073","Gosper, NE",54274
"31075","Grant, NE",29465
"31077","Greeley, NE",39276
"31079","Hall, NE",37324
"31081","Hamilton, NE",50112
"31083","Harlan, NE",48857
"31085","Hayes, NE",67595
"31087","Hitchcock, NE",39593
"31089","Holt, NE",49972
"31091","Hooker, NE",32956
"31093","Howard, NE",40780
"31095","Jefferson, NE",41640
"31097","Johnson, NE",32247
"31099","Kearney, NE",53989
"31101","Keith, NE",37553
"31103","Keya Paha, NE",51993
"31105","Kimball, NE",43713
"31107","Knox, NE",39745
"31109","Lancaster, NE",38833
"31111","Lincoln, NE",42175
"31113","Logan, NE",50845
"31115","Loup, NE",28421
"31117","McPherson, NE",26304
"31119","Madison, NE",37372
"31121","Merrick, NE",39751
"31123","Morrill, NE",50169
"31125","Nance, NE",45194
"31127","Nemaha, NE",40958
"31129","Nuckolls, NE",47318
"31131","Otoe, NE",38340
"31133","Pawnee, NE",41131
"31135","Perkins, NE",59282
"31137","Phelps, NE",47148
"31139","Pierce, NE",42209
"31141","Platte, NE",39552
"31143","Polk, NE",52414
"31145","Red Willow, NE",38771
"31147","Richardson, NE",39115
"31149","Rock, NE",41390
"31151","Saline, NE",36735
"31153","Sarpy, NE",41865
"31155","Saunders, NE",42072
"31157","Scotts Bluff, NE",36372
"31159","Seward, NE",42216
"31161","Sheridan, NE",38279
"31163","Sherman, NE",37424
"31165","Sioux, NE",44751
"31167","Stanton, NE",43000
"31169","Thayer, NE",47098
"31171","Thomas, NE",36479
"31173","Thurston, NE",40302
"31175","Valley, NE",46084
"31177","Washington, NE",43059
"31179","Wayne, NE",38598
"31181","Webster, NE",40093
"31183","Wheeler, NE",49628
"31185","York, NE",46278
"32001","Churchill, NV",42281
"32003","Clark, NV",35680
"32005","Douglas, NV",52266
"32007","Elko, NV",40150
"32009","Esmeralda, NV",39730
"32011","Eureka, NV",38071
"32013","Humboldt, NV",43022
"32015","Lander, NV",45370
"32017","Lincoln, NV",22587
"32019","Lyon, NV",27835
"32021","Mineral, NV",35226
"32023","Nye, NV",31656
"32027","Pershing, NV",25772
"32029","Storey, NV",33924
"32031","Washoe, NV",41790
"32033","White Pine, NV",39955
"32510","Carson City (Independent City), NV",39833
"33001","Belknap, NH",41995
"33003","Carroll, NH",42612
"33005","Cheshire, NH",40875
"33007","Coos, NH",35019
"33009","Grafton, NH",45522
"33011","Hillsborough, NH",47981
"33013","Merrimack, NH",43548
"33015","Rockingham, NH",52861
"33017","Strafford, NH",37442
"33019","Sullivan, NH",37559
"34001","Atlantic, NJ",40262
"34003","Bergen, NJ",66096
