"CA1-3 Personal income summary"
"Population (number of persons) 1/" 
"Bureau of Economic Analysis" 
"County"
"19135","Monroe, IA",8056
"19137","Montgomery, IA",10640
"19139","Muscatine, IA",42815
"19141","O'Brien, IA",14210
"19143","Osceola, IA",6357
"19145","Page, IA",15987
"19147","Palo Alto, IA",9419
"19149","Plymouth, IA",24896
"19151","Pocahontas, IA",7180
"19153","Polk, IA",437399
"19155","Pottawattamie, IA",93518
"19157","Poweshiek, IA",18804
"19159","Ringgold, IA",5119
"19161","Sac, IA",10241
"19163","Scott, IA",167095
"19165","Shelby, IA",12039
"19167","Sioux, IA",33900
"19169","Story, IA",89663
"19171","Tama, IA",17695
"19173","Taylor, IA",6305
"19175","Union, IA",12545
"19177","Van Buren, IA",7510
"19179","Wapello, IA",35421
"19181","Warren, IA",46732
"19183","Washington, IA",21855
"19185","Wayne, IA",6309
"19187","Webster, IA",37660
"19189","Winnebago, IA",10789
"19191","Winneshiek, IA",21024
"19193","Woodbury, IA",102509
"19195","Worth, IA",7544
"19197","Wright, IA",13068
"20001","Allen, KS",13331
"20003","Anderson, KS",8070
"20005","Atchison, KS",16793
"20007","Barber, KS",4888
"20009","Barton, KS",27841
"20011","Bourbon, KS",14985
"20013","Brown, KS",10010
"20015","Butler, KS",65817
"20017","Chase, KS",2817
"20019","Chautauqua, KS",3584
"20021","Cherokee, KS",21385
"20023","Cheyenne, KS",2718
"20025","Clark, KS",2143
"20027","Clay, KS",8573
"20029","Cloud, KS",9365
"20031","Coffey, KS",8533
"20033","Comanche, KS",1884
"20035","Cowley, KS",36272
"20037","Crawford, KS",39220
"20039","Decatur, KS",2915
"20041","Dickinson, KS",19739
"20043","Doniphan, KS",7945
"20045","Douglas, KS",112211
"20047","Edwards, KS",3020
"20049","Elk, KS",2811
"20051","Ellis, KS",28742
"20053","Ellsworth, KS",6483
"20055","Finney, KS",37083
"20057","Ford, KS",34568
"20059","Franklin, KS",25931
"20061","Geary, KS",35323
"20063","Gove, KS",2697
"20065","Graham, KS",2641
"20067","Grant, KS",7964
"20069","Gray, KS",6113
"20071","Greeley, KS",1258
"20073","Greenwood, KS",6644
"20075","Hamilton, KS",2666
"20077","Harper, KS",5993
"20079","Harvey, KS",34846
"20081","Haskell, KS",4285
"20083","Hodgeman, KS",1966
"20085","Jackson, KS",13433
"20087","Jefferson, KS",18941
"20089","Jewell, KS",3096
"20091","Johnson, KS",552991
"20093","Kearny, KS",3987
"20095","Kingman, KS",7853
"20097","Kiowa, KS",2549
"20099","Labette, KS",21511
"20101","Lane, KS",1749
"20103","Leavenworth, KS",77176
"20105","Lincoln, KS",3215
"20107","Linn, KS",9612
"20109","Logan, KS",2783
"20111","Lyon, KS",33764
"20113","McPherson, KS",29241
"20115","Marion, KS",12538
"20117","Marshall, KS",10005
"20119","Meade, KS",4531
"20121","Miami, KS",32715
"20123","Mitchell, KS",6295
"20125","Montgomery, KS",34911
"20127","Morris, KS",5888
"20129","Morton, KS",3198
"20131","Nemaha, KS",10113
"20133","Neosho, KS",16449
"20135","Ness, KS",3120
"20137","Norton, KS",5635
"20139","Osage, KS",16306
"20141","Osborne, KS",3847
"20143","Ottawa, KS",6119
"20145","Pawnee, KS",7011
"20147","Phillips, KS",5555
"20149","Pottawatomie, KS",21920
"20151","Pratt, KS",9676
"20153","Rawlins, KS",2512
"20155","Reno, KS",64607
"20157","Republic, KS",4907
"20159","Rice, KS",10076
"20161","Riley, KS",72997
"20163","Rooks, KS",5182
"20165","Rush, KS",3238
"20167","Russell, KS",6956
"20169","Saline, KS",55844
"20171","Scott, KS",4910
"20173","Sedgwick, KS",501076
"20175","Seward, KS",23328
"20177","Shawnee, KS",178941
"20179","Sheridan, KS",2552
"20181","Sherman, KS",6054
"20183","Smith, KS",3834
"20185","Stafford, KS",4371
"20187","Stanton, KS",2250
"20189","Stevens, KS",5613
"20191","Sumner, KS",23787
"20193","Thomas, KS",7977
"20195","Trego, KS",2930
"20197","Wabaunsee, KS",7026
"20199","Wallace, KS",1527
"20201","Washington, KS",5845
"20203","Wichita, KS",2276
"20205","Wilson, KS",9300
"20207","Woodson, KS",3292
"20209","Wyandotte, KS",158224
"21001","Adair, KY",18686
"21003","Allen, KY",20140
"21005","Anderson, KY",21644
"21007","Ballard, KY",8253
"21009","Barren, KY",42269
"21011","Bath, KY",11742
"21013","Bell, KY",28725
"21015","Boone, KY",121737
"21017","Bourbon, KY",19998
"21019","Boyd, KY",49466
"21021","Boyle, KY",28550
"21023","Bracken, KY",8513
"21025","Breathitt, KY",13842
"21027","Breckinridge, KY",20256
"21029","Bullitt, KY",75109
"21031","Butler, KY",12827
"21033","Caldwell, KY",12973
"21035","Calloway, KY",37544
"21037","Campbell, KY",90940
"21039","Carlisle, KY",5048
"21041","Carroll, KY",11013
"21043","Carter, KY",27586
"21045","Casey, KY",15909
"21047","Christian, KY",73591
"21049","Clark, KY",35537
"21051","Clay, KY",21720
"21053","Clinton, KY",10201
"21055","Crittenden, KY",9336
"21057","Cumberland, KY",6832
"21059","Daviess, KY",97234
"21061","Edmonson, KY",12090
"21063","Elliott, KY",7707
"21065","Estill, KY",14666
"21067","Fayette, KY",301569
"21069","Fleming, KY",14512
"21071","Floyd, KY",39207
"21073","Franklin, KY",49393
"21075","Fulton, KY",6755
"21077","Gallatin, KY",8612
"21079","Garrard, KY",16885
"21081","Grant, KY",24816
"21083","Graves, KY",37519
"21085","Grayson, KY",25957
"21087","Green, KY",11220
"21089","Greenup, KY",36865
"21091","Hancock, KY",8572
"21093","Hardin, KY",107456
"21095","Harlan, KY",29060
"21097","Harrison, KY",18777
"21099","Hart, KY",18235
"21101","Henderson, KY",46406
"21103","Henry, KY",15443
"21105","Hickman, KY",4784
"21107","Hopkins, KY",46909
"21109","Jackson, KY",13443
"21111","Jefferson, KY",746906
"21113","Jessamine, KY",49046
"21115","Johnson, KY",23396
"21117","Kenton, KY",160406
"21119","Knott, KY",16289
"21121","Knox, KY",31888
"21123","Larue, KY",14315
"21125","Laurel, KY",59355
"21127","Lawrence, KY",16035
"21129","Lee, KY",7817
"21131","Leslie, KY",11233
"21133","Letcher, KY",24446
"21135","Lewis, KY",13878
"21137","Lincoln, KY",24731
"21139","Livingston, KY",9531
"21141","Logan, KY",26792
"21143","Lyon, KY",8317
"21145","McCracken, KY",65864
"21147","McCreary, KY",18285
"21149","McLean, KY",9527
"21151","Madison, KY",84188
"21153","Magoffin, KY",13216
"21155","Marion, KY",19982
"21157","Marshall, KY",31308
"21159","Martin, KY",12751
"21161","Mason, KY",17653
"21163","Meade, KY",29562
"21165","Menifee, KY",6317
"21167","Mercer, KY",21282
"21169","Metcalfe, KY",10073
"21171","Monroe, KY",10937
"21173","Montgomery, KY",26743
"21175","Morgan, KY",13943
"21177","Muhlenberg, KY",31272
"21179","Nelson, KY",43974
"21181","Nicholas, KY",7071
"21183","Ohio, KY",24103
"21185","Oldham, KY",60642
"21187","Owen, KY",10858
"21189","Owsley, KY",4820
"21191","Pendleton, KY",14698
"21193","Perry, KY",28751
"21195","Pike, KY",64904
"21197","Powell, KY",12651
"21199","Pulaski, KY",63657
"21201","Robertson, KY",2229
"21203","Rockcastle, KY",17069
"21205","Rowan, KY",23582
"21207","Russell, KY",17610
"21209","Scott, KY",48149
"21211","Shelby, KY",43068
"21213","Simpson, KY",17378
"21215","Spencer, KY",17378
"21217","Taylor, KY",24731
"21219","Todd, KY",12463
"21221","Trigg, KY",14305
"21223","Trimble, KY",8725
"21225","Union, KY",15067
"21227","Warren, KY",115517
"21229","Washington, KY",11846
"21231","Wayne, KY",20969
"21233","Webster, KY",13668
"21235","Whitley, KY",35823
"21237","Wolfe, KY",7342
"21239","Woodford, KY",24945
"22001","Acadia, LA",61982
"22003","Allen, LA",25757
"22005","Ascension, LA",109985
"22007","Assumption, LA",23153
"22009","Avoyelles, LA",41895
"22011","Beauregard, LA",36129
"22013","Bienville, LA",14335
"22015","Bossier, LA",119732
"22017","Caddo, LA",257051
"22019","Calcasieu, LA",194092
"22021","Caldwell, LA",10057
"22023","Cameron, LA",6730
"22025","Catahoula, LA",10325
"22027","Claiborne, LA",16914
"22029","Concordia, LA",20876
"22031","De Soto, LA",26812
"22033","East Baton Rouge, LA",441438
"22035","East Carroll, LA",7630
"22037","East Feliciana, LA",20117
"22039","Evangeline, LA",33896
"22041","Franklin, LA",20785
"22043","Grant, LA",22131
"22045","Iberia, LA",73400
"22047","Iberville, LA",33230
"22049","Jackson, LA",16323
"22051","Jefferson, LA",432640
"22053","Jefferson Davis, LA",31694
"22055","Lafayette, LA",224390
"22057","Lafourche, LA",96666
"22059","La Salle, LA",14985
"22061","Lincoln, LA",46856
"22063","Livingston, LA",130251
"22065","Madison, LA",12004
"22067","Morehouse, LA",27608
"22069","Natchitoches, LA",39442
"22071","Orleans, LA",360740
"22073","Ouachita, LA",154919
"22075","Plaquemines, LA",23628
"22077","Pointe Coupee, LA",22703
"22079","Rapides, LA",132374
"22081","Red River, LA",8890
"22083","Richland, LA",20938
"22085","Sabine, LA",24526
"22087","St. Bernard, LA",39558
"22089","St. Charles, LA",52517
"22091","St. Helena, LA",10949
"22093","St. James, LA",21784
"22095","St. John the Baptist, LA",45221
"22097","St. Landry, LA",83552
"22099","St. Martin, LA",52917
"22101","St. Mary, LA",54210
"22103","St. Tammany, LA",236785
"22105","Tangipahoa, LA",122571
"22107","Tensas, LA",5066
"22109","Terrebonne, LA",111917
"22111","Union, LA",22732
"22113","Vermilion, LA",58276
"22115","Vernon, LA",52107
"22117","Washington, LA",47139
"22119","Webster, LA",41288
"22121","West Baton Rouge, LA",24109
"22123","West Carroll, LA",11569
"22125","West Feliciana, LA",15460
"22127","Winn, LA",15080
"23001","Androscoggin, ME",107398
"23003","Aroostook, ME",71482
"23005","Cumberland, ME",282401
"23007","Franklin, ME",30746
"23009","Hancock, ME",54578
"23011","Kennebec, ME",121935
"23013","Knox, ME",39708
"23015","Lincoln, ME",34224
"23017","Oxford, ME",57695
"23019","Penobscot, ME",153786
"23021","Piscataquis, ME",17419
"23023","Sagadahoc, ME",35207
"23025","Somerset, ME",52028
"23027","Waldo, ME",38745
"23029","Washington, ME",32637
"23031","York, ME",198199
"24001","Allegany, MD",74692
"24003","Anne Arundel, MD",544403
"24005","Baltimore, MD",809941
"24009","Calvert, MD",89256
"24011","Caroline, MD",32985
"24013","Carroll, MD",167288
"24015","Cecil, MD",101694
"24017","Charles, MD",149130
"24019","Dorchester, MD",32640
"24021","Frederick, MD",236745
"24023","Garrett, MD",30051
"24025","Harford, MD",246489
"24027","Howard, MD",293142
"24029","Kent, MD",20204
"24031","Montgomery, MD",989794
"24033","Prince George's, MD",871233
"24035","Queen Anne's, MD",48354
"24037","St. Mary's, MD",107484
"24039","Somerset, MD",26339
"24041","Talbot, MD",38025
"24043","Washington, MD",148203
"24045","Wicomico, MD",99190
"24047","Worcester, MD",51514
"24510","Baltimore (Independent City), MD",619493
"25001","Barnstable, MA",215769
"25003","Berkshire, MA",130458
"25005","Bristol, MA",548922
"25007","Dukes, MA",16766
"25009","Essex, MA",748930
"25011","Franklin, MA",71599
"25013","Hampden, MA",463783
"25015","Hampshire, MA",157822
"25017","Middlesex, MA",1518171
"25019","Nantucket, MA",10142
"25021","Norfolk, MA",675436
"25023","Plymouth, MA",497579
"25025","Suffolk, MA",730932
"25027","Worcester, MA",801227
"26001","Alcona, MI",10800
"26003","Alger, MI",9513
"26005","Allegan, MI",111234
"26007","Alpena, MI",29386
"26009","Antrim, MI",23316
"26011","Arenac, MI",15649
"26013","Baraga, MI",8808
"26015","Barry, MI",58820
"26017","Bay, MI",107110
"26019","Benzie, MI",17443
"26021","Berrien, MI",156941
"26023","Branch, MI",45197
"26025","Calhoun, MI",135490
"26027","Cass, MI",51988
"26029","Charlevoix, MI",25998
"26031","Cheboygan, MI",25918
"26033","Chippewa, MI",38797
"26035","Clare, MI",31033
"26037","Clinton, MI",75469
"26039","Crawford, MI",14014
"26041","Delta, MI",37105
"26043","Dickinson, MI",26185
"26045","Eaton, MI",108056
"26047","Emmet, MI",32848
"26049","Genesee, MI",422080
"26051","Gladwin, MI",25851
"26053","Gogebic, MI",16281
"26055","Grand Traverse, MI",88349
"26057","Gratiot, MI",42145
"26059","Hillsdale, MI",46514
"26061","Houghton, MI",36638
"26063","Huron, MI",32675
"26065","Ingham, MI",281613
"26067","Ionia, MI",63979
"26069","Iosco, MI",25541
"26071","Iron, MI",11796
"26073","Isabella, MI",70622
"26075","Jackson, MI",159748
"26077","Kalamazoo, MI",252074
"26079","Kalkaska, MI",17160
"26081","Kent, MI",608453
"26083","Keweenaw, MI",2173
"26085","Lake, MI",11539
"26087","Lapeer, MI",88082
"26089","Leelanau, MI",21459
"26091","Lenawee, MI",99440
"26093","Livingston, MI",181722
"26095","Luce, MI",6584
"26097","Mackinac, MI",11037
"26099","Macomb, MI",842145
"26101","Manistee, MI",24709
"26103","Marquette, MI",67694
"26105","Mason, MI",28678
"26107","Mecosta, MI",43300
"26109","Menominee, MI",23930
"26111","Midland, MI",84063
"26113","Missaukee, MI",14911
"26115","Monroe, MI",151560
"26117","Montcalm, MI",63185
"26119","Montmorency, MI",9653
"26121","Muskegon, MI",171302
"26123","Newaygo, MI",48352
"26125","Oakland, MI",1210145
"26127","Oceana, MI",26523
"26129","Ogemaw, MI",21570
"26131","Ontonagon, MI",6598
"26133","Osceola, MI",23510
"26135","Oscoda, MI",8608
"26137","Otsego, MI",24078
"26139","Ottawa, MI",266300
"26141","Presque Isle, MI",13155
"26143","Roscommon, MI",24414
"26145","Saginaw, MI",199088
"26147","St. Clair, MI",161642
"26149","St. Joseph, MI",61136
"26151","Sanilac, MI",42605
"26153","Schoolcraft, MI",8490
"26155","Shiawassee, MI",69841
"26157","Tuscola, MI",55422
"26159","Van Buren, MI",76131
"26161","Washtenaw, MI",347962
"26163","Wayne, MI",1802096
"26165","Wexford, MI",32718
"27001","Aitkin, MN",16220
"27003","Anoka, MN",333140
"27005","Becker, MN",32778
"27007","Beltrami, MN",45264
"27009","Benton, MN",38671
"27011","Big Stone, MN",5238
"27013","Blue Earth, MN",64384
"27015","Brown, MN",25734
"27017","Carlton, MN",35455
"27019","Carver, MN",92638
"27021","Cass, MN",28390
"27023","Chippewa, MN",12319
"27025","Chisago, MN",53916
"27027","Clay, MN",59803
"27029","Clearwater, MN",8774
"27031","Cook, MN",5218
"27033","Cottonwood, MN",11686
"27035","Crow Wing, MN",62763
"27037","Dakota, MN",402006
"27039","Dodge, MN",20243
"27041","Douglas, MN",36172
"27043","Faribault, MN",14508
"27045","Fillmore, MN",20876
"27047","Freeborn, MN",31172
"27049","Goodhue, MN",46217
"27051","Grant, MN",5989
"27053","Hennepin, MN",1168431
"27055","Houston, MN",18916
"27057","Hubbard, MN",20303
"27059","Isanti, MN",38283
"27061","Itasca, MN",45034
"27063","Jackson, MN",10202
"27065","Kanabec, MN",16169
"27067","Kandiyohi, MN",42173
"27069","Kittson, MN",4515
"27071","Koochiching, MN",13213
"27073","Lac qui Parle, MN",7193
"27075","Lake, MN",10824
"27077","Lake of the Woods, MN",4007
"27079","Le Sueur, MN",27656
"27081","Lincoln, MN",5820
"27083","Lyon, MN",25891
"27085","McLeod, MN",36432
"27087","Mahnomen, MN",5456
"27089","Marshall, MN",9481
"27091","Martin, MN",20689
"27093","Meeker, MN",23265
"27095","Mille Lacs, MN",25979
"27097","Morrison, MN",33229
"27099","Mower, MN",39349
"27101","Murray, MN",8630
"27103","Nicollet, MN",32820
"27105","Nobles, MN",21397
"27107","Norman, MN",6869
"27109","Olmsted, MN",145769
"27111","Otter Tail, MN",57252
"27113","Pennington, MN",14072
"27115","Pine, MN",29604
"27117","Pipestone, MN",9501
"27119","Polk, MN",31456
"27121","Pope, MN",10894
"27123","Ramsey, MN",514696
"27125","Red Lake, MN",4105
"27127","Redwood, MN",15972
"27129","Renville, MN",15500
"27131","Rice, MN",64409
"27133","Rock, MN",9614
"27135","Roseau, MN",15540
"27137","St. Louis, MN",200255
"27139","Scott, MN",132556
"27141","Sherburne, MN",89319
"27143","Sibley, MN",15169
"27145","Stearns, MN",151343
"27147","Steele, MN",36534
"27149","Stevens, MN",9685
"27151","Swift, MN",9640
"27153","Todd, MN",24836
"27155","Traverse, MN",3523
"27157","Wabasha, MN",21600
"27159","Wadena, MN",13749
"27161","Waseca, MN",19273
"27163","Washington, MN",241280
"27165","Watonwan, MN",11201
"27167","Wilkin, MN",6592
"27169","Winona, MN",51378
"27171","Wright, MN",126437
"27173","Yellow Medicine, MN",10307
"28001","Adams, MS",32067
"28003","Alcorn, MS",37052
"28005","Amite, MS",13064
"28007","Attala, MS",19466
"28009","Benton, MS",8732
"28011","Bolivar, MS",33771
"28013","Calhoun, MS",14917
"28015","Carroll, MS",10373
"28017","Chickasaw, MS",17124
"28019","Choctaw, MS",8412
"28021","Claiborne, MS",9585
"28023","Clarke, MS",16743
"28025","Clay, MS",20456
"28027","Coahoma, MS",25913
"28029","Copiah, MS",29247
"28031","Covington, MS",19629
"28033","DeSoto, MS",164053
"28035","Forrest, MS",75842
"28037","Franklin, MS",8017
"28039","George, MS",22889
"28041","Greene, MS",14338
"28043","Grenada, MS",21706
"28045","Hancock, MS",44649
"28047","Harrison, MS",191040
"28049","Hinds, MS",248184
"28051","Holmes, MS",18818
"28053","Humphreys, MS",9312
"28055","Issaquena, MS",1392
"28057","Itawamba, MS",23332
"28059","Jackson, MS",139901
"28061","Jasper, MS",16777
"28063","Jefferson, MS",7605
"28065","Jefferson Davis, MS",12118
"28067","Jones, MS",68075
"28069","Kemper, MS",10146
"28071","Lafayette, MS",48472
"28073","Lamar, MS",57422
"28075","Lauderdale, MS",80475
"28077","Lawrence, MS",12687
"28079","Leake, MS",23572
"28081","Lee, MS",84156
"28083","Leflore, MS",31861
"28085","Lincoln, MS",34889
"28087","Lowndes, MS",59671
"28089","Madison, MS",96941
"28091","Marion, MS",26809
"28093","Marshall, MS",36786
"28095","Monroe, MS",36626
"28097","Montgomery, MS",10872
"28099","Neshoba, MS",29818
"28101","Newton, MS",21499
"28103","Noxubee, MS",11351
"28105","Oktibbeha, MS",47741
"28107","Panola, MS",34602
"28109","Pearl River, MS",55718
"28111","Perry, MS",12164
"28113","Pike, MS",40406
"28115","Pontotoc, MS",29900
"28117","Prentiss, MS",25330
"28119","Quitman, MS",8134
"28121","Rankin, MS",143702
"28123","Scott, MS",28388
"28125","Sharkey, MS",4892
"28127","Simpson, MS",27320
"28129","Smith, MS",16442
"28131","Stone, MS",17822
"28133","Sunflower, MS",29296
"28135","Tallahatchie, MS",15318
"28137","Tate, MS",28719
"28139","Tippah, MS",22143
"28141","Tishomingo, MS",19603
"28143","Tunica, MS",10628
"28145","Union, MS",27340
"28147","Walthall, MS",15406
"28149","Warren, MS",48346
"28151","Washington, MS",50406
"28153","Wayne, MS",20589
"28155","Webster, MS",10319
"28157","Wilkinson, MS",9679
"28159","Winston, MS",19069
"28161","Yalobusha, MS",12552
"28163","Yazoo, MS",27886
"29001","Adair, MO",25552
"29003","Andrew, MO",17196
"29005","Atchison, MO",5569
"29007","Audrain, MO",25566
"29009","Barry, MO",35282
"29011","Barton, MO",12327
"29013","Bates, MO",17008
"29015","Benton, MO",19115
"29017","Bollinger, MO",12356
"29019","Boone, MO",165627
"29021","Buchanan, MO",89666
"29023","Butler, MO",43082
"29025","Caldwell, MO",9315
"29027","Callaway, MO",44420
"29029","Camden, MO",43679
"29031","Cape Girardeau, MO",76632
"29033","Carroll, MO",9260
"29035","Carter, MO",6365
"29037","Cass, MO",100052
"29039","Cedar, MO",13948
"29041","Chariton, MO",7734
"29043","Christian, MO",78570
"29045","Clark, MO",7019
"29047","Clay, MO",225161
"29049","Clinton, MO",20789
"29051","Cole, MO",76448
"29053","Cooper, MO",17663
"29055","Crawford, MO",24800
"29057","Dade, MO",7807
"29059","Dallas, MO",16749
"29061","Daviess, MO",8313
"29063","DeKalb, MO",12767
"29065","Dent, MO",15676
"29067","Douglas, MO",13548
"29069","Dunklin, MO",31974
"29071","Franklin, MO",101938
"29073","Gasconade, MO",15168
"29075","Gentry, MO",6786
"29077","Greene, MO",277214
"29079","Grundy, MO",10228
"29081","Harrison, MO",8866
"29083","Henry, MO",22219
"29085","Hickory, MO",9628
"29087","Holt, MO",4814
"29089","Howard, MO",10204
"29091","Howell, MO",40665
"29093","Iron, MO",10656
"29095","Jackson, MO",676360
"29097","Jasper, MO",118435
"29099","Jefferson, MO",219480
"29101","Johnson, MO",53439
"29103","Knox, MO",4126
"29105","Laclede, MO",35636
"29107","Lafayette, MO",33209
"29109","Lawrence, MO",38660
"29111","Lewis, MO",10155
"29113","Lincoln, MO",53076
"29115","Linn, MO",12566
"29117","Livingston, MO",15074
"29119","McDonald, MO",22977
"29121","Macon, MO",15591
"29123","Madison, MO",12195
"29125","Maries, MO",9171
"29127","Marion, MO",28717
"29129","Mercer, MO",3804
"29131","Miller, MO",24770
"29133","Mississippi, MO",14306
"29135","Moniteau, MO",15697
"29137","Monroe, MO",8734
"29139","Montgomery, MO",12270
"29141","Morgan, MO",20502
"29143","New Madrid, MO",18783
"29145","Newton, MO",58414
"29147","Nodaway, MO",23468
"29149","Oregon, MO",11017
"29151","Osage, MO",13915
"29153","Ozark, MO",9595
"29155","Pemiscot, MO",18174
"29157","Perry, MO",19041
"29159","Pettis, MO",42178
"29161","Phelps, MO",45020
"29163","Pike, MO",18572
"29165","Platte, MO",90903
"29167","Polk, MO",31170
"29169","Pulaski, MO",53175
"29171","Putnam, MO",4978
"29173","Ralls, MO",10281
"29175","Randolph, MO",25346
"29177","Ray, MO",23230
"29179","Reynolds, MO",6588
"29181","Ripley, MO",14143
"29183","St. Charles, MO",365151
"29185","St. Clair, MO",9641
"29186","Ste. Genevieve, MO",18124
"29187","St. Francois, MO",65577
"29189","St. Louis, MO",998692
"29195","Saline, MO",23280
"29197","Schuyler, MO",4381
"29199","Scotland, MO",4828
"29201","Scott, MO",39136
"29203","Shannon, MO",8432
"29205","Shelby, MO",6280
"29207","Stoddard, MO",29807
"29209","Stone, MO",32263
"29211","Sullivan, MO",6659
"29213","Taney, MO",52736
"29215","Texas, MO",25936
"29217","Vernon, MO",20963
"29219","Warren, MO",32515
"29221","Washington, MO",25076
"29223","Wayne, MO",13475
"29225","Webster, MO",36439
"29227","Worth, MO",2150
"29229","Wright, MO",18716
"29510","St. Louis (Independent City), MO",318069
"30001","Beaverhead, MT",9198
"30003","Big Horn, MT",13093
"30005","Blaine, MT",6565
"30007","Broadwater, MT",5752
"30009","Carbon, MT",10028
"30011","Carter, MT",1152
"30013","Cascade, MT",81837
"30015","Chouteau, MT",5793
"30017","Custer, MT",11752
"30019","Daniels, MT",1763
"30021","Dawson, MT",8989
"30023","Deer Lodge, MT",9299
"30025","Fallon, MT",2956
"30027","Fergus, MT",11506
"30029","Flathead, MT",91301
"30031","Gallatin, MT",91377
"30033","Garfield, MT",1251
"30035","Glacier, MT",13624
"30037","Golden Valley, MT",865
"30039","Granite, MT",3068
"30041","Hill, MT",16397
"30043","Jefferson, MT",11381
"30045","Judith Basin, MT",2004
"30047","Lake, MT",28947
"30049","Lewis and Clark, MT",64318
"30051","Liberty, MT",2402
"30053","Lincoln, MT",19566
"30055","McCone, MT",1711
"30057","Madison, MT",7660
"30059","Meagher, MT",1911
"30061","Mineral, MT",4208
"30063","Missoula, MT",110138
"30065","Musselshell, MT",4701
"30067","Park, MT",15469
"30069","Petroleum, MT",491
"30071","Phillips, MT",4250
"30073","Pondera, MT",6257
"30075","Powder River, MT",1738
"30077","Powell, MT",7063
"30079","Prairie, MT",1159
"30081","Ravalli, MT",40450
"30083","Richland, MT",10128
"30085","Roosevelt, MT",10527
"30087","Rosebud, MT",9379
"30089","Sanders, MT",11440
"30091","Sheridan, MT",3460
"30093","Silver Bow, MT",34383
"30095","Stillwater, MT",9131
"30097","Sweet Grass, MT",3623
"30099","Teton, MT",6091
"30101","Toole, MT",5239
"30103","Treasure, MT",727
"30105","Valley, MT",7487
"30107","Wheatland, MT",2140
"30109","Wibaux, MT",985
"30111","Yellowstone, MT",150069
"31001","Adams, NE",31216
"31003","Antelope, NE",6619
"31005","Arthur, NE",469
"31007","Banner, NE",684
"31009","Blaine, NE",473
"31011","Boone, NE",5412
"31013","Box Butte, NE",11383
"31015","Boyd, NE",2082
"31017","Brown, NE",3117
"31019","Buffalo, NE",46690
"31021","Burt, NE",6802
"31023","Butler, NE",8287
"31025","Cass, NE",25188
"31027","Cedar, NE",8730
"31029","Chase, NE",4011
"31031","Cherry, NE",5761
"31033","Cheyenne, NE",9978
"31035","Clay, NE",6486
"31037","Colfax, NE",10614
"31039","Cuming, NE",9181
"31041","Custer, NE",10903
"31043","Dakota, NE",20913
"31045","Dawes, NE",9196
"31047","Dawson, NE",24388
"31049","Deuel, NE",1984
"31051","Dixon, NE",5989
"31053","Dodge, NE",36773
"31055","Douglas, NE",524861
"31057","Dundy, NE",1976
"31059","Fillmore, NE",5866
"31061","Franklin, NE",3207
"31063","Frontier, NE",2723
"31065","Furnas, NE",4943
"31067","Gage, NE",22031
"31069","Garden, NE",2069
"31071","Garfield, NE",2032
"31073","Gosper, NE",2010
"31075","Grant, NE",630
"31077","Greeley, NE",2519
"31079","Hall, NE",59477
"31081","Hamilton, NE",9069
"31083","Harlan, NE",3417
"31085","Hayes, NE",960
"31087","Hitchcock, NE",2857
"31089","Holt, NE",10399
"31091","Hooker, NE",729
"31093","Howard, NE",6342
"31095","Jefferson, NE",7519
"31097","Johnson, NE",5211
"31099","Kearney, NE",6588
"31101","Keith, NE",8301
"31103","Keya Paha, NE",813
"31105","Kimball, NE",3775
"31107","Knox, NE",8575
"31109","Lancaster, NE",289800
"31111","Lincoln, NE",36142
"31113","Logan, NE",762
"31115","Loup, NE",610
"31117","McPherson, NE",552
"31119","Madison, NE",34931
"31121","Merrick, NE",7732
"31123","Morrill, NE",4998
"31125","Nance, NE",3740
"31127","Nemaha, NE",7280
"31129","Nuckolls, NE",4478
"31131","Otoe, NE",15798
"31133","Pawnee, NE",2735
"31135","Perkins, NE",2955
"31137","Phelps, NE",9184
"31139","Pierce, NE",7216
"31141","Platte, NE",32593
"31143","Polk, NE",5322
"31145","Red Willow, NE",11032
"31147","Richardson, NE",8345
"31149","Rock, NE",1494
"31151","Saline, NE",14345
"31153","Sarpy, NE",162561
"31155","Saunders, NE",20867
"31157","Scotts Bluff, NE",37044
"31159","Seward, NE",16703
"31161","Sheridan, NE",5392
"31163","Sherman, NE",3093
"31165","Sioux, NE",1336
"31167","Stanton, NE",6155
"31169","Thayer, NE",5160
"31171","Thomas, NE",716
"31173","Thurston, NE",7006
"31175","Valley, NE",4218
"31177","Washington, NE",20295
"31179","Wayne, NE",9504
"31181","Webster, NE",3775
"31183","Wheeler, NE",818
"31185","York, NE",13726
"32001","Churchill, NV",24637
"32003","Clark, NV",1969975
"32005","Douglas, NV",46886
"32007","Elko, NV",49491
"32009","Esmeralda, NV",775
"32011","Eureka, NV",1979
"32013","Humboldt, NV",16735
"32015","Lander, NV",5841
"32017","Lincoln, NV",5311
"32019","Lyon, NV",51871
"32021","Mineral, NV",4593
"32023","Nye, NV",43351
"32027","Pershing, NV",6734
"32029","Storey, NV",3896
"32031","Washoe, NV",425710
"32033","White Pine, NV",10098
"32510","Carson City (Independent City), NV",55439
"33001","Belknap, NH",60223
"33003","Carroll, NH",47641
"33005","Cheshire, NH",76918
"33007","Coos, NH",32688
"33009","Grafton, NH",88923
"33011","Hillsborough, NH",401696
"33013","Merrimack, NH",146579
"33015","Rockingham, NH",296207
"33017","Strafford, NH",123857
"33019","Sullivan, NH",43462
"34001","Atlantic, NJ",274338
